artiste,artisteLabel,image,imageLabel
http://www.wikidata.org/entity/Q153048,Constantin Brâncuși,http://commons.wikimedia.org/wiki/Special:FilePath/Edward%20Steichen%20-%20Brancusi.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Edward%20Steichen%20-%20Brancusi.jpg
http://www.wikidata.org/entity/Q153793,Georges Braque,http://commons.wikimedia.org/wiki/Special:FilePath/Georges%20Braque%2C%201908%2C%20photograph%20published%20in%20Gelett%20Burgess%2C%20The%20Wild%20Men%20of%20Paris%2C%20Architectural%20Record%2C%20May%201910.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Georges%20Braque%2C%201908%2C%20photograph%20published%20in%20Gelett%20Burgess%2C%20The%20Wild%20Men%20of%20Paris%2C%20Architectural%20Record%2C%20May%201910.jpg
http://www.wikidata.org/entity/Q153920,Aristide Maillol,http://commons.wikimedia.org/wiki/Special:FilePath/Maillol1925.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Maillol1925.jpg
http://www.wikidata.org/entity/Q154490,Jean-Jacques Annaud,http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Jacques%20Annaud%20par%20Claude%20Truong-Ngoc%20f%C3%A9vrier%202015.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Jacques%20Annaud%20par%20Claude%20Truong-Ngoc%20f%C3%A9vrier%202015.jpg
http://www.wikidata.org/entity/Q156889,Suzanne Valadon,http://commons.wikimedia.org/wiki/Special:FilePath/Suzanne%20Valadon.%20Portrait%20au%20chapeau%2C%20photographie%2C%20vers%201885.%20Ville%20de%20Paris%20Biblioth%C3%A8que%20Marguerite%20Durand%20%28BMD%29.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Suzanne%20Valadon.%20Portrait%20au%20chapeau%2C%20photographie%2C%20vers%201885.%20Ville%20de%20Paris%20Biblioth%C3%A8que%20Marguerite%20Durand%20%28BMD%29.jpg
http://www.wikidata.org/entity/Q156889,Suzanne Valadon,http://commons.wikimedia.org/wiki/Special:FilePath/%28Barcelona%29%20Autoretrat%20al%20mirall%20-%20by%20Suzanne%20Valadon.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/%28Barcelona%29%20Autoretrat%20al%20mirall%20-%20by%20Suzanne%20Valadon.jpg
http://www.wikidata.org/entity/Q156272,André Derain,http://commons.wikimedia.org/wiki/Special:FilePath/Andr%C3%A9%20Derain%201928.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Andr%C3%A9%20Derain%201928.jpg
http://www.wikidata.org/entity/Q157578,Alexander Archipenko,http://commons.wikimedia.org/wiki/Special:FilePath/Alexander%20Archipenko.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Alexander%20Archipenko.jpg
http://www.wikidata.org/entity/Q155158,Kurt Schwitters,http://commons.wikimedia.org/wiki/Special:FilePath/Kurt%20Schwitters.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/Kurt%20Schwitters.JPG
http://www.wikidata.org/entity/Q160435,Gerrit Rietveld,http://commons.wikimedia.org/wiki/Special:FilePath/Gerrit%20Thomas%20Rietveld.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Gerrit%20Thomas%20Rietveld.jpg
http://www.wikidata.org/entity/Q160726,Ang Lee,http://commons.wikimedia.org/wiki/Special:FilePath/Ang%20Lee%20-%2066%C3%A8me%20Festival%20de%20Venise%20%28Mostra%29.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Ang%20Lee%20-%2066%C3%A8me%20Festival%20de%20Venise%20%28Mostra%29.jpg
http://www.wikidata.org/entity/Q161955,André Breton,http://commons.wikimedia.org/wiki/Special:FilePath/Andr%C3%A9%20Breton%20-%20photo%20Henri%20Manuel.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Andr%C3%A9%20Breton%20-%20photo%20Henri%20Manuel.jpg
http://www.wikidata.org/entity/Q161143,Karl Schmidt-Rottluff,http://commons.wikimedia.org/wiki/Special:FilePath/Karl%20Schmidt%20Rottluff.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Karl%20Schmidt%20Rottluff.jpg
http://www.wikidata.org/entity/Q151580,Alexander Calder,http://commons.wikimedia.org/wiki/Special:FilePath/Alexander%20Calder%201968.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Alexander%20Calder%201968.jpg
http://www.wikidata.org/entity/Q146691,Alphonse Mucha,http://commons.wikimedia.org/wiki/Special:FilePath/Alfons%20Mucha%20LOC%203c05828u%20%28cropped%29.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Alfons%20Mucha%20LOC%203c05828u%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q160422,Theo van Doesburg,http://commons.wikimedia.org/wiki/Special:FilePath/Theo%20van%20Doesburg%20in%20military%20service.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/Theo%20van%20Doesburg%20in%20military%20service.JPG
http://www.wikidata.org/entity/Q151165,Charles Dana Gibson,http://commons.wikimedia.org/wiki/Special:FilePath/Charles%20Dana%20Gibson%2001.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Charles%20Dana%20Gibson%2001.jpg
http://www.wikidata.org/entity/Q154349,Odilon Redon,http://commons.wikimedia.org/wiki/Special:FilePath/Odilon%20Redon%20vers%201880.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Odilon%20Redon%20vers%201880.jpg
http://www.wikidata.org/entity/Q167056,Jens Bergensten,http://commons.wikimedia.org/wiki/Special:FilePath/Jens%20Bergensten%20Minecon.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Jens%20Bergensten%20Minecon.jpg
http://www.wikidata.org/entity/Q146776,Zanele Muholi,http://commons.wikimedia.org/wiki/Special:FilePath/Zanele%20Muholi%2C%202011%20%28cropped%29.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/Zanele%20Muholi%2C%202011%20%28cropped%29.JPG
http://www.wikidata.org/entity/Q164351,Gerhard Richter,http://commons.wikimedia.org/wiki/Special:FilePath/Gerhard%20Richter%2C%20Prague%20%282017%29.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Gerhard%20Richter%2C%20Prague%20%282017%29.jpg
http://www.wikidata.org/entity/Q157194,Alberto Giacometti,http://commons.wikimedia.org/wiki/Special:FilePath/Emmy%20Andriesse%20-%20Alberto%20Giacometti%20%28Ende%201940er%20PK-F-A.06801%29%20cut.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Emmy%20Andriesse%20-%20Alberto%20Giacometti%20%28Ende%201940er%20PK-F-A.06801%29%20cut.jpg
http://www.wikidata.org/entity/Q153739,Jean Arp,http://commons.wikimedia.org/wiki/Special:FilePath/Hans%20Arp.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/Hans%20Arp.JPG
http://www.wikidata.org/entity/Q159465,Richard Hamilton,http://commons.wikimedia.org/wiki/Special:FilePath/Richard%20Hamilton%20interviewed%20at%20MACBA.png,http://commons.wikimedia.org/wiki/Special:FilePath/Richard%20Hamilton%20interviewed%20at%20MACBA.png
http://www.wikidata.org/entity/Q152797,Umberto Boccioni,http://commons.wikimedia.org/wiki/Special:FilePath/Emilio%20Sommariva%20%281883%20-%201956%29%20Ritratto%20del%20pittore%20Umberto%20Boccioni%20%281914%29.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Emilio%20Sommariva%20%281883%20-%201956%29%20Ritratto%20del%20pittore%20Umberto%20Boccioni%20%281914%29.jpg
http://www.wikidata.org/entity/Q152797,Umberto Boccioni,http://commons.wikimedia.org/wiki/Special:FilePath/Umberto%20Boccioni1914.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Umberto%20Boccioni1914.jpg
http://www.wikidata.org/entity/Q154448,Victor Vasarely,http://commons.wikimedia.org/wiki/Special:FilePath/Victor%20Vasarely.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Victor%20Vasarely.jpg
http://www.wikidata.org/entity/Q156622,Giorgio de Chirico,http://commons.wikimedia.org/wiki/Special:FilePath/Giorgio%20de%20Chirico%20%28portrait%29.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Giorgio%20de%20Chirico%20%28portrait%29.jpg
http://www.wikidata.org/entity/Q164750,Jony Ive,http://commons.wikimedia.org/wiki/Special:FilePath/Jonathan%20Ive%20%28OTRS%29.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Jonathan%20Ive%20%28OTRS%29.jpg
http://www.wikidata.org/entity/Q164775,Georg Baselitz,http://commons.wikimedia.org/wiki/Special:FilePath/Georg%20Baselitz%20by%20Erling%20Mandelmann.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Georg%20Baselitz%20by%20Erling%20Mandelmann.jpg
http://www.wikidata.org/entity/Q156736,Eduardo Chillida,http://commons.wikimedia.org/wiki/Special:FilePath/El%20escultor%20donostiarra%20Eduardo%20Chillida%20%281%20de%202%29%20-%20Fondo%20Mar%C3%ADn-Kutxa%20Fototeka.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/El%20escultor%20donostiarra%20Eduardo%20Chillida%20%281%20de%202%29%20-%20Fondo%20Mar%C3%ADn-Kutxa%20Fototeka.jpg
http://www.wikidata.org/entity/Q157183,Fernand Léger,http://commons.wikimedia.org/wiki/Special:FilePath/Fernand%20L%C3%A9ger.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Fernand%20L%C3%A9ger.jpg
http://www.wikidata.org/entity/Q154331,György Ligeti,http://commons.wikimedia.org/wiki/Special:FilePath/Gy%C3%B6rgy%20Ligeti%20%281984%29.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Gy%C3%B6rgy%20Ligeti%20%281984%29.jpg
http://www.wikidata.org/entity/Q164712,Paul Delvaux,http://commons.wikimedia.org/wiki/Special:FilePath/Monument%20Paul%20Delvaux.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Monument%20Paul%20Delvaux.jpg
http://www.wikidata.org/entity/Q164712,Paul Delvaux,http://commons.wikimedia.org/wiki/Special:FilePath/Veurne%20Paul%20Delvaux.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Veurne%20Paul%20Delvaux.jpg
http://www.wikidata.org/entity/Q156890,Ernst Barlach,http://commons.wikimedia.org/wiki/Special:FilePath/ErnstBarlachYoung.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/ErnstBarlachYoung.jpg
http://www.wikidata.org/entity/Q158056,Nam June Paik,http://commons.wikimedia.org/wiki/Special:FilePath/Paik%20Nam%20June%20%28cropped%29.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Paik%20Nam%20June%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q158229,Maria Carolina of Austria,http://commons.wikimedia.org/wiki/Special:FilePath/Maria-carolina-regina-napol.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Maria-carolina-regina-napol.jpg
http://www.wikidata.org/entity/Q156214,Max Jacob,http://commons.wikimedia.org/wiki/Special:FilePath/Jacob%2C%20Max%20%281876-1944%29%20-%201934%20-%20Foto%20Carl%20van%20Vechten%2C%20Library%20of%20Congress.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Jacob%2C%20Max%20%281876-1944%29%20-%201934%20-%20Foto%20Carl%20van%20Vechten%2C%20Library%20of%20Congress.jpg
http://www.wikidata.org/entity/Q156386,Henri Rousseau,http://commons.wikimedia.org/wiki/Special:FilePath/Rousseau%20Joyeux%20Farceurs%20Dornac%20crop.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Rousseau%20Joyeux%20Farceurs%20Dornac%20crop.jpg
http://www.wikidata.org/entity/Q160172,Ossip Zadkine,http://commons.wikimedia.org/wiki/Special:FilePath/Ossip%20Zadkine.png,http://commons.wikimedia.org/wiki/Special:FilePath/Ossip%20Zadkine.png
http://www.wikidata.org/entity/Q151836,Friedensreich Hundertwasser,http://commons.wikimedia.org/wiki/Special:FilePath/Hundertwasser%20nz%201998%20hg.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Hundertwasser%20nz%201998%20hg.jpg
http://www.wikidata.org/entity/Q151152,Juan Gris,http://commons.wikimedia.org/wiki/Special:FilePath/Juan%20Gris%2C%20portrait%20photograph%2C%20published%20in%20Les%20Peintres%20Cubistes%2C%201913.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Juan%20Gris%2C%20portrait%20photograph%2C%20published%20in%20Les%20Peintres%20Cubistes%2C%201913.jpg
http://www.wikidata.org/entity/Q152793,Karel Appel,http://commons.wikimedia.org/wiki/Special:FilePath/Karel%20Appel%20%281982%29.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Karel%20Appel%20%281982%29.jpg
http://www.wikidata.org/entity/Q152292,Vanessa Beecroft,http://commons.wikimedia.org/wiki/Special:FilePath/Vanessa-Beecroft-White-Madonna-with-Twins.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Vanessa-Beecroft-White-Madonna-with-Twins.jpg
http://www.wikidata.org/entity/Q154260,Oskar Kokoschka,http://commons.wikimedia.org/wiki/Special:FilePath/Oskar%20Kokoschka%20by%20Hugo%20Erfurth%201919.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Oskar%20Kokoschka%20by%20Hugo%20Erfurth%201919.jpg
http://www.wikidata.org/entity/Q158099,Antoni Tàpies,http://commons.wikimedia.org/wiki/Special:FilePath/Antoni%20T%C3%A0pies%20%281%29.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Antoni%20T%C3%A0pies%20%281%29.jpg
http://www.wikidata.org/entity/Q154340,Francis Bacon,http://commons.wikimedia.org/wiki/Special:FilePath/Bacon%20by%20Gray%20257.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Bacon%20by%20Gray%20257.jpg
http://www.wikidata.org/entity/Q154599,Robert Doisneau,http://commons.wikimedia.org/wiki/Special:FilePath/Robert%20Doisneau%20photographed%20by%20Bracha%20L.%20Ettinger%20in%20his%20studio%20in%20Montrouge%2C%201992.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Robert%20Doisneau%20photographed%20by%20Bracha%20L.%20Ettinger%20in%20his%20studio%20in%20Montrouge%2C%201992.jpg
http://www.wikidata.org/entity/Q159619,James Stirling,http://commons.wikimedia.org/wiki/Special:FilePath/James%20Stirling%2001.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/James%20Stirling%2001.jpg
http://www.wikidata.org/entity/Q153104,Otto Dix,http://commons.wikimedia.org/wiki/Special:FilePath/Otto%20Dix%20by%20Hugo%20Erfurth%2C%20c.%201929.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Otto%20Dix%20by%20Hugo%20Erfurth%2C%20c.%201929.jpg
http://www.wikidata.org/entity/Q156567,Henri Cartier-Bresson,http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20Henri%20Cartier-Bresson%20-%20Paris%20-%201954%20-%20Kimura%20Ihei.png,http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20Henri%20Cartier-Bresson%20-%20Paris%20-%201954%20-%20Kimura%20Ihei.png
http://www.wikidata.org/entity/Q162105,Max Pechstein,http://commons.wikimedia.org/wiki/Special:FilePath/Fotothek%20df%20pk%200000220%20029%20Portr%C3%A4ts%2C%20Max%20Pechstein%20%28cropped%29.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Fotothek%20df%20pk%200000220%20029%20Portr%C3%A4ts%2C%20Max%20Pechstein%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q157321,Francis Picabia,http://commons.wikimedia.org/wiki/Special:FilePath/Francis%20Picabia%2C%20photograph%20published%20in%20Les%20Peintres%20Cubistes%2C%201913.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Francis%20Picabia%2C%20photograph%20published%20in%20Les%20Peintres%20Cubistes%2C%201913.jpg
http://www.wikidata.org/entity/Q151152,Juan Gris,http://commons.wikimedia.org/wiki/Special:FilePath/Juan%20Gris%20%281887%E2%80%931927%29%20MET%20DT2533.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Juan%20Gris%20%281887%E2%80%931927%29%20MET%20DT2533.jpg
http://www.wikidata.org/entity/Q156731,Claes Oldenburg,http://commons.wikimedia.org/wiki/Special:FilePath/Museum%20Ludwig%20-%20Pressekonferenz%20-%20Claes%20Oldenburg-3979.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Museum%20Ludwig%20-%20Pressekonferenz%20-%20Claes%20Oldenburg-3979.jpg
http://www.wikidata.org/entity/Q154083,Henry van de Velde,http://commons.wikimedia.org/wiki/Special:FilePath/Henry%20van%20de%20Velde%20S.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Henry%20van%20de%20Velde%20S.jpg
http://www.wikidata.org/entity/Q159612,Richard Meier,http://commons.wikimedia.org/wiki/Special:FilePath/Richard%20Meier%20at%20the%202009%20Tribeca%20Film%20Festival.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Richard%20Meier%20at%20the%202009%20Tribeca%20Film%20Festival.jpg
http://www.wikidata.org/entity/Q165274,Jacques Prévert,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Pr%C3%A9vert%20en%201961%20dans%20le%20film%20Mon%20fr%C3%A8re%20Jacques%20par%20Pierre%20Pr%C3%A9vert.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Pr%C3%A9vert%20en%201961%20dans%20le%20film%20Mon%20fr%C3%A8re%20Jacques%20par%20Pierre%20Pr%C3%A9vert.jpg
http://www.wikidata.org/entity/Q160149,Mark Rothko,http://commons.wikimedia.org/wiki/Special:FilePath/Consuelo%20Kanaga%2C%20Mark%20Rothko%2C%20Yorktown%20Heights%2C%20ca.%201949.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Consuelo%20Kanaga%2C%20Mark%20Rothko%2C%20Yorktown%20Heights%2C%20ca.%201949.jpg
http://www.wikidata.org/entity/Q158255,Lyonel Feininger,http://commons.wikimedia.org/wiki/Special:FilePath/Lyonel%20Feininger%20by%20Hugo%20Erfurth%201941.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Lyonel%20Feininger%20by%20Hugo%20Erfurth%201941.jpg
http://www.wikidata.org/entity/Q164358,Robert Rauschenberg,http://commons.wikimedia.org/wiki/Special:FilePath/Robert%20Rauschenberg%201999.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Robert%20Rauschenberg%201999.jpg
http://www.wikidata.org/entity/Q151097,Henry Moore,http://commons.wikimedia.org/wiki/Special:FilePath/Henry%20Moore%205%20Allan%20Warren.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Henry%20Moore%205%20Allan%20Warren.jpg
http://www.wikidata.org/entity/Q156700,Erich Heckel,http://commons.wikimedia.org/wiki/Special:FilePath/Kirchner%20-%20Erich%20Heckel%20an%20der%20Staffelei.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Kirchner%20-%20Erich%20Heckel%20an%20der%20Staffelei.jpg
http://www.wikidata.org/entity/Q154538,Daniel Libeskind,http://commons.wikimedia.org/wiki/Special:FilePath/Daniel%20Libeskind.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Daniel%20Libeskind.jpg
http://www.wikidata.org/entity/Q154594,Lucian Freud,http://commons.wikimedia.org/wiki/Special:FilePath/LucienFreud.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/LucienFreud.jpg
http://www.wikidata.org/entity/Q156426,Alexej von Jawlensky,http://commons.wikimedia.org/wiki/Special:FilePath/Alexej%20von%20Jawlensky%20Selbstbildnis%201905.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Alexej%20von%20Jawlensky%20Selbstbildnis%201905.jpg
http://www.wikidata.org/entity/Q153527,Fred Niblo,http://commons.wikimedia.org/wiki/Special:FilePath/Fredniblocrop.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Fredniblocrop.jpg
http://www.wikidata.org/entity/Q123560,Arthur Køpcke,http://commons.wikimedia.org/wiki/Special:FilePath/Fluxus-groep%20gaf%20Pop-art%20concert%20in%20Kurhaus%2C%20een%20van%20de%20bezoekers%20schoot%20met%20een%2C%20Bestanddeelnr%20917-1243.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Fluxus-groep%20gaf%20Pop-art%20concert%20in%20Kurhaus%2C%20een%20van%20de%20bezoekers%20schoot%20met%20een%2C%20Bestanddeelnr%20917-1243.jpg
http://www.wikidata.org/entity/Q118936,Rafael Alberti,http://commons.wikimedia.org/wiki/Special:FilePath/Rafael%20Alberti%201978-10-01.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Rafael%20Alberti%201978-10-01.jpg
http://www.wikidata.org/entity/Q118798,Walt Kuhn,http://commons.wikimedia.org/wiki/Special:FilePath/Walt%20Kuhn%202.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Walt%20Kuhn%202.jpg
http://www.wikidata.org/entity/Q98062,Wolf Gremm,http://commons.wikimedia.org/wiki/Special:FilePath/Boulevard%20der%20Stars%202012%20Regina%20Ziegler%202.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Boulevard%20der%20Stars%202012%20Regina%20Ziegler%202.jpg
http://www.wikidata.org/entity/Q122425,Andrey Zvyagintsev,http://commons.wikimedia.org/wiki/Special:FilePath/Andrew%20Zvyagintzev.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Andrew%20Zvyagintzev.jpg
http://www.wikidata.org/entity/Q123138,Johannes Itten,http://commons.wikimedia.org/wiki/Special:FilePath/Johannes%20Itten%20%28retuschiert%29.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Johannes%20Itten%20%28retuschiert%29.jpg
http://www.wikidata.org/entity/Q103917,Steven Soderbergh,http://commons.wikimedia.org/wiki/Special:FilePath/58th%20Karlovy%20Vary%20International%20Film%20Festival%2C%20Steven%20Soderbergh%2007.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/58th%20Karlovy%20Vary%20International%20Film%20Festival%2C%20Steven%20Soderbergh%2007.jpg
http://www.wikidata.org/entity/Q116077,Franz Gertsch,http://commons.wikimedia.org/wiki/Special:FilePath/Franz%20Gertsch%20-%20Kleve%20PM14.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Franz%20Gertsch%20-%20Kleve%20PM14.jpg
http://www.wikidata.org/entity/Q134165,Oscar Niemeyer,http://commons.wikimedia.org/wiki/Special:FilePath/Oscar%20Niemeyer%2C%20Pic%2C%209%20-%20Restoration.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Oscar%20Niemeyer%2C%20Pic%2C%209%20-%20Restoration.jpg
